latitude,longitude,elevation
16.5227122,80.58185617,18
16.52190372,80.58185617,21
16.52109523,80.58185617,14
16.51462736,80.58185617,16
16.51381888,80.58185617,16
16.5130104,80.58185617,16
16.51058494,80.58185617,16
16.50896798,80.58185617,16
16.50815949,80.58185617,16
16.50735101,80.58185617,17
16.53079704,80.58266466,18
16.52998855,80.58266466,16
16.52918007,80.58266466,16
16.52837159,80.58266466,16
16.5275631,80.58266466,16
16.52675462,80.58266466,16
16.52594614,80.58266466,16
16.52513765,80.58266466,16
16.52432917,80.58266466,16
16.52352068,80.58266466,16
16.5227122,80.58266466,17
16.52190372,80.58266466,20
16.52109523,80.58266466,26
16.51462736,80.58266466,16
16.51381888,80.58266466,16
16.5130104,80.58266466,16
16.51220191,80.58266466,16
16.50977646,80.58266466,16
16.50896798,80.58266466,16
16.50815949,80.58266466,16
16.50735101,80.58266466,16
16.53079704,80.58347314,20
16.52998855,80.58347314,16
16.52918007,80.58347314,16
16.52837159,80.58347314,16
16.5275631,80.58347314,16
16.52675462,80.58347314,16
16.52594614,80.58347314,16
16.52513765,80.58347314,16
16.52432917,80.58347314,16
16.52352068,80.58347314,16
16.5227122,80.58347314,17
16.52190372,80.58347314,22
16.52109523,80.58347314,30
16.52028675,80.58347314,30
16.51462736,80.58347314,16
16.51381888,80.58347314,16
16.5130104,80.58347314,16
16.51220191,80.58347314,16
16.50977646,80.58347314,16
16.50896798,80.58347314,16
16.50815949,80.58347314,16
16.50735101,80.58347314,15
16.52918007,80.58428162,16
16.52837159,80.58428162,16
16.5275631,80.58428162,16
16.52675462,80.58428162,16
16.52594614,80.58428162,16
16.52513765,80.58428162,16
16.52432917,80.58428162,16
16.52352068,80.58428162,16
16.5227122,80.58428162,16
16.52190372,80.58428162,19
16.52109523,80.58428162,41
16.52028675,80.58428162,38
16.51462736,80.58428162,16
16.51381888,80.58428162,16
16.5130104,80.58428162,13
16.51220191,80.58428162,16
16.50977646,80.58428162,16
16.50896798,80.58428162,15
16.50815949,80.58428162,15
16.50735101,80.58428162,15
16.50654252,80.58428162,16
16.52837159,80.58509011,16
16.5275631,80.58509011,16
16.52675462,80.58509011,16
16.52594614,80.58509011,16
16.52513765,80.58509011,16
16.52432917,80.58509011,16
16.52352068,80.58509011,16
16.5227122,80.58509011,16
16.52190372,80.58509011,16
16.52109523,80.58509011,16
16.52028675,80.58509011,23
16.51462736,80.58509011,16
16.51381888,80.58509011,9
16.5130104,80.58509011,-4
16.51139343,80.58509011,12
16.51058494,80.58509011,15
16.50977646,80.58509011,15
16.50896798,80.58509011,15
16.50815949,80.58509011,15
16.50735101,80.58509011,15
16.50654252,80.58509011,15
16.5275631,80.58589859,16
16.52675462,80.58589859,16
16.52594614,80.58589859,16
16.52513765,80.58589859,16
16.52432917,80.58589859,16
16.52352068,80.58589859,16
16.5227122,80.58589859,16
16.52190372,80.58589859,16
16.52109523,80.58589859,16
16.52028675,80.58589859,16
16.51462736,80.58589859,16
16.51381888,80.58589859,9
16.51058494,80.58589859,13
16.50977646,80.58589859,15
16.50896798,80.58589859,15
16.50815949,80.58589859,15
16.50735101,80.58589859,15
16.50654252,80.58589859,15
16.50573404,80.58589859,15
16.52594614,80.58670707,16
16.52513765,80.58670707,16
16.52432917,80.58670707,16
16.52352068,80.58670707,16
16.5227122,80.58670707,16
16.52190372,80.58670707,16
16.52109523,80.58670707,16
16.52028675,80.58670707,16
16.51947827,80.58670707,24
16.51462736,80.58670707,16
16.51381888,80.58670707,13
16.50977646,80.58670707,12
16.50896798,80.58670707,15
16.50815949,80.58670707,15
16.50735101,80.58670707,15
16.50654252,80.58670707,15
16.50573404,80.58670707,15
16.52594614,80.58751556,16
16.52513765,80.58751556,16
16.52432917,80.58751556,16
16.52352068,80.58751556,16
16.5227122,80.58751556,16
16.52190372,80.58751556,16
16.52109523,80.58751556,16
16.52028675,80.58751556,16
16.51947827,80.58751556,24
16.51462736,80.58751556,17
16.51381888,80.58751556,15
16.50977646,80.58751556,8
16.50896798,80.58751556,15
16.50815949,80.58751556,15
16.50735101,80.58751556,15
16.50654252,80.58751556,15
16.50573404,80.58751556,15
16.50492556,80.58751556,22
16.52513765,80.58832404,16
16.52432917,80.58832404,16
16.52352068,80.58832404,16
16.5227122,80.58832404,16
16.52190372,80.58832404,16
16.52109523,80.58832404,16
16.52028675,80.58832404,16
16.51947827,80.58832404,16
16.51462736,80.58832404,21
16.51381888,80.58832404,15
16.50896798,80.58832404,14
16.50815949,80.58832404,15
16.50735101,80.58832404,15
16.50654252,80.58832404,14
16.50573404,80.58832404,14
16.50492556,80.58832404,16
16.52432917,80.58913253,16
16.52352068,80.58913253,16
16.5227122,80.58913253,16
16.52190372,80.58913253,16
16.52109523,80.58913253,16
16.52028675,80.58913253,16
16.51947827,80.58913253,16
16.51866978,80.58913253,18
16.51381888,80.58913253,15
16.5130104,80.58913253,15
16.50896798,80.58913253,6
16.50815949,80.58913253,15
16.50735101,80.58913253,14
16.50654252,80.58913253,14
16.50573404,80.58913253,14
16.50492556,80.58913253,14
16.50411707,80.58913253,19
16.52432917,80.58994101,20
16.52352068,80.58994101,16
16.5227122,80.58994101,16
16.52190372,80.58994101,16
16.52109523,80.58994101,16
16.52028675,80.58994101,15
16.51947827,80.58994101,15
16.51866978,80.58994101,15
16.51381888,80.58994101,15
16.5130104,80.58994101,15
16.50815949,80.58994101,12
16.50735101,80.58994101,14
16.50654252,80.58994101,14
16.50573404,80.58994101,14
16.50492556,80.58994101,14
16.50411707,80.58994101,14
16.52352068,80.59074949,16
16.5227122,80.59074949,16
16.52190372,80.59074949,16
16.52109523,80.59074949,15
16.52028675,80.59074949,15
16.51947827,80.59074949,15
16.51866978,80.59074949,15
16.5178613,80.59074949,15
16.51381888,80.59074949,15
16.5130104,80.59074949,15
16.50735101,80.59074949,14
16.50654252,80.59074949,14
16.50573404,80.59074949,14
16.50492556,80.59074949,14
16.50411707,80.59074949,14
16.5227122,80.59155798,16
16.52190372,80.59155798,15
16.52109523,80.59155798,15
16.52028675,80.59155798,15
16.51947827,80.59155798,15
16.51866978,80.59155798,15
16.5178613,80.59155798,15
16.51381888,80.59155798,18
16.5130104,80.59155798,14
16.50735101,80.59155798,14
16.50654252,80.59155798,14
16.50573404,80.59155798,14
16.50492556,80.59155798,14
16.50411707,80.59155798,14
16.52190372,80.59236646,16
16.52109523,80.59236646,15
16.52028675,80.59236646,15
16.51947827,80.59236646,15
16.51866978,80.59236646,15
16.5178613,80.59236646,15
16.51705281,80.59236646,15
16.51624433,80.59236646,15
16.5130104,80.59236646,14
16.51220191,80.59236646,12
16.50735101,80.59236646,14
16.50654252,80.59236646,14
16.50573404,80.59236646,14
16.50492556,80.59236646,14
16.50411707,80.59236646,14
16.52109523,80.59317494,15
16.52028675,80.59317494,15
16.51947827,80.59317494,15
16.51866978,80.59317494,15
16.5178613,80.59317494,15
16.51705281,80.59317494,15
16.51624433,80.59317494,15
16.51543585,80.59317494,14
16.5130104,80.59317494,14
16.51220191,80.59317494,13
16.50654252,80.59317494,14
16.50573404,80.59317494,14
16.50492556,80.59317494,14
16.50411707,80.59317494,14
16.50330859,80.59317494,14
16.52028675,80.59398343,17
16.51947827,80.59398343,15
16.51866978,80.59398343,15
16.5178613,80.59398343,14
16.51705281,80.59398343,14
16.51624433,80.59398343,14
16.51543585,80.59398343,14
16.51462736,80.59398343,14
16.51381888,80.59398343,14
16.5130104,80.59398343,14
16.51220191,80.59398343,14
16.50654252,80.59398343,7
16.50573404,80.59398343,9
16.50492556,80.59398343,14
16.50411707,80.59398343,14
16.50330859,80.59398343,14
16.52028675,80.59479191,19
16.51947827,80.59479191,15
16.51866978,80.59479191,14
16.5178613,80.59479191,14
16.51705281,80.59479191,14
16.51624433,80.59479191,14
16.51543585,80.59479191,14
16.51462736,80.59479191,14
16.51381888,80.59479191,14
16.5130104,80.59479191,14
16.51220191,80.59479191,14
16.51139343,80.59479191,14
16.50573404,80.59479191,2
16.50492556,80.59479191,14
16.50411707,80.59479191,14
16.50330859,80.59479191,14
16.50250011,80.59479191,14
16.51947827,80.5956004,14
16.51866978,80.5956004,14
16.5178613,80.5956004,14
16.51705281,80.5956004,14
16.51624433,80.5956004,14
16.51543585,80.5956004,14
16.51462736,80.5956004,14
16.51381888,80.5956004,14
16.5130104,80.5956004,14
16.51220191,80.5956004,14
16.51139343,80.5956004,14
16.51058494,80.5956004,14
16.50573404,80.5956004,11
16.50492556,80.5956004,14
16.50411707,80.5956004,14
16.50330859,80.5956004,14
16.50250011,80.5956004,14
16.51866978,80.59640888,14
16.5178613,80.59640888,14
16.51705281,80.59640888,14
16.51624433,80.59640888,14
16.51543585,80.59640888,14
16.51462736,80.59640888,14
16.51381888,80.59640888,14
16.5130104,80.59640888,14
16.51220191,80.59640888,14
16.51139343,80.59640888,14
16.51058494,80.59640888,14
16.50977646,80.59640888,14
16.50492556,80.59640888,14
16.50411707,80.59640888,14
16.50330859,80.59640888,14
16.50250011,80.59640888,14
16.50169162,80.59640888,18
16.5178613,80.59721736,14
16.51705281,80.59721736,14
16.51624433,80.59721736,14
16.51543585,80.59721736,14
16.51462736,80.59721736,14
16.51381888,80.59721736,14
16.5130104,80.59721736,14
16.51220191,80.59721736,14
16.51139343,80.59721736,14
16.51058494,80.59721736,14
16.50977646,80.59721736,14
16.50896798,80.59721736,15
16.50492556,80.59721736,14
16.50411707,80.59721736,14
16.50330859,80.59721736,14
16.50250011,80.59721736,14
16.50169162,80.59721736,14
16.5178613,80.59802585,14
16.51705281,80.59802585,14
16.51624433,80.59802585,14
16.51543585,80.59802585,14
16.51462736,80.59802585,14
16.51381888,80.59802585,14
16.5130104,80.59802585,14
16.51220191,80.59802585,14
16.51139343,80.59802585,14
16.51058494,80.59802585,14
16.50977646,80.59802585,14
16.50896798,80.59802585,14
16.50815949,80.59802585,12
16.50735101,80.59802585,14
16.50492556,80.59802585,14
16.50411707,80.59802585,14
16.50330859,80.59802585,14
16.50250011,80.59802585,14
16.50169162,80.59802585,14
16.51705281,80.59883433,14
16.51624433,80.59883433,14
16.51543585,80.59883433,14
16.51462736,80.59883433,14
16.51381888,80.59883433,14
16.5130104,80.59883433,14
16.51220191,80.59883433,14
16.51139343,80.59883433,14
16.51058494,80.59883433,14
16.50977646,80.59883433,14
16.50896798,80.59883433,14
16.50815949,80.59883433,14
16.50735101,80.59883433,14
16.50411707,80.59883433,14
16.50330859,80.59883433,14
16.50250011,80.59883433,14
16.50169162,80.59883433,14
16.50088314,80.59883433,14
16.51705281,80.59964281,14
16.51624433,80.59964281,14
16.51543585,80.59964281,14
16.51462736,80.59964281,14
16.51381888,80.59964281,14
16.5130104,80.59964281,14
16.51220191,80.59964281,14
16.51139343,80.59964281,14
16.51058494,80.59964281,14
16.50977646,80.59964281,14
16.50896798,80.59964281,14
16.50815949,80.59964281,14
16.50735101,80.59964281,14
16.50411707,80.59964281,14
16.50330859,80.59964281,14
16.50250011,80.59964281,14
16.50169162,80.59964281,14
16.50088314,80.59964281,14
16.49845769,80.59964281,27
16.51705281,80.6004513,24
16.51624433,80.6004513,14
16.51543585,80.6004513,14
16.51462736,80.6004513,14
16.51381888,80.6004513,14
16.5130104,80.6004513,14
16.51220191,80.6004513,14
16.51139343,80.6004513,14
16.51058494,80.6004513,14
16.50977646,80.6004513,14
16.50896798,80.6004513,14
16.50815949,80.6004513,14
16.50735101,80.6004513,14
16.50654252,80.6004513,14
16.50411707,80.6004513,14
16.50330859,80.6004513,14
16.50250011,80.6004513,14
16.50169162,80.6004513,14
16.51624433,80.60125978,24
16.51543585,80.60125978,14
16.51462736,80.60125978,14
16.51381888,80.60125978,14
16.5130104,80.60125978,14
16.51220191,80.60125978,14
16.51139343,80.60125978,14
16.51058494,80.60125978,14
16.50977646,80.60125978,14
16.50896798,80.60125978,14
16.50815949,80.60125978,14
16.50735101,80.60125978,14
16.50654252,80.60125978,14
16.50573404,80.60125978,14
16.50492556,80.60125978,14
16.50411707,80.60125978,14
16.50330859,80.60125978,14
16.50250011,80.60125978,14
16.50169162,80.60125978,14
16.51543585,80.60206827,20
16.51462736,80.60206827,21
16.51381888,80.60206827,14
16.5130104,80.60206827,14
16.51220191,80.60206827,14
16.51139343,80.60206827,14
16.51058494,80.60206827,14
16.50977646,80.60206827,14
16.50896798,80.60206827,14
16.50815949,80.60206827,14
16.50735101,80.60206827,14
16.50654252,80.60206827,14
16.50573404,80.60206827,14
16.50492556,80.60206827,14
16.50411707,80.60206827,14
16.50330859,80.60206827,14
16.50250011,80.60206827,14
16.50169162,80.60206827,14
16.5130104,80.60287675,19
16.51220191,80.60287675,14
16.51139343,80.60287675,14
16.51058494,80.60287675,14
16.50977646,80.60287675,14
16.50896798,80.60287675,14
16.50815949,80.60287675,14
16.50735101,80.60287675,14
16.50654252,80.60287675,14
16.50573404,80.60287675,14
16.50492556,80.60287675,14
16.50411707,80.60287675,14
16.50330859,80.60287675,14
16.50250011,80.60287675,14
16.51220191,80.60368523,16
16.51139343,80.60368523,14
16.51058494,80.60368523,14
16.50977646,80.60368523,14
16.50896798,80.60368523,14
16.50815949,80.60368523,14
16.50735101,80.60368523,14
16.50654252,80.60368523,14
16.50573404,80.60368523,14
16.50492556,80.60368523,14
16.50411707,80.60368523,14
16.50330859,80.60368523,14
16.51139343,80.60449372,16
16.51058494,80.60449372,14
16.50977646,80.60449372,14
16.50896798,80.60449372,14
16.50815949,80.60449372,14
16.50735101,80.60449372,14
16.50654252,80.60449372,14
16.50573404,80.60449372,14
16.50492556,80.60449372,14
16.51058494,80.6053022,14
16.50977646,80.6053022,14
16.50896798,80.6053022,14
16.50815949,80.6053022,14
16.50735101,80.6053022,14
16.50411707,80.60611068,14
16.50330859,80.60611068,14
16.50250011,80.60611068,14
16.50169162,80.60611068,14
16.50411707,80.60691917,14
16.50330859,80.60691917,13
16.50250011,80.60691917,13
16.50169162,80.60691917,13
16.50896798,80.60772765,10
16.50411707,80.60772765,13
16.50330859,80.60772765,13
16.50250011,80.60772765,13
16.50169162,80.60772765,13
16.50896798,80.60853614,8
16.50330859,80.60853614,13
16.50250011,80.60853614,13
16.50169162,80.60853614,13
16.50088314,80.60853614,13
16.50896798,80.60934462,13
16.50250011,80.60934462,13
16.50169162,80.60934462,13
16.50088314,80.60934462,13
16.50007465,80.60934462,14
16.50815949,80.6101531,15
16.50088314,80.6101531,13
16.50007465,80.6101531,13
16.50735101,80.61096159,7
16.50654252,80.61096159,9
16.50088314,80.61096159,13
16.50007465,80.61096159,13
16.49926617,80.61096159,15
16.51139343,80.61177007,27
16.50654252,80.61177007,15
16.50573404,80.61177007,18
16.50088314,80.61177007,13
16.50007465,80.61177007,13
16.49926617,80.61177007,13
16.49845769,80.61177007,15
16.50007465,80.61257855,13
16.49926617,80.61257855,13
16.49845769,80.61257855,13
16.49926617,80.61338704,13
16.49845769,80.61338704,13
16.4976492,80.61338704,13
16.49845769,80.61419552,13
16.4976492,80.61419552,13
16.49845769,80.61500401,13
16.4976492,80.61500401,12
16.4976492,80.61581249,12
16.49684072,80.61581249,12
16.49684072,80.61662097,12
16.49603224,80.61662097,12
16.49684072,80.61742946,12
16.49603224,80.61742946,12
16.49198982,80.61742946,13
16.49684072,80.61823794,12
16.49603224,80.61823794,12
16.49603224,80.61904642,12
16.49522375,80.61904642,12
16.4927983,80.61904642,12
16.49198982,80.61904642,10
16.49522375,80.61985491,11
16.49198982,80.61985491,9
16.49118133,80.61985491,11
16.49522375,80.62066339,11
16.49441527,80.62066339,11
16.49198982,80.62066339,10
16.49118133,80.62066339,11
16.49441527,80.62147188,11
16.49360678,80.62147188,11
16.49118133,80.62147188,12
16.49037285,80.62147188,13
16.49441527,80.62228036,11
16.49360678,80.62228036,11
16.49037285,80.62228036,14
16.49360678,80.62308884,11
16.49360678,80.62389733,10
16.4927983,80.62389733,10
16.4927983,80.62470581,9
16.49037285,80.62470581,13
16.4927983,80.62551429,9
16.49118133,80.62632278,9
16.48875588,80.63117368,18
16.4879474,80.63198216,11
16.48390498,80.63279065,11
16.4830965,80.63279065,11
16.4830965,80.63359913,10
16.48228801,80.63359913,10
16.48147953,80.63359913,13
16.48228801,80.63440762,11
16.48147953,80.63440762,11
16.48067104,80.63440762,9
16.48228801,80.6352161,9
16.48147953,80.6352161,12
16.48067104,80.6352161,11
16.48147953,80.63602458,13
16.48067104,80.63602458,9
16.48067104,80.63683307,6
